_time,http_result,icmp_result,tcp_result,udp_result
2024-09-16 18:03:14+00:00,21.816,28.928,22.015,37.031
2024-09-16 18:03:12+00:00,26.584,32.116,21.918,32.682
2024-09-16 18:03:10+00:00,32.332,33.273,22.176,35.61
2024-09-16 18:03:08+00:00,26.655,43.458,27.124,46.479
2024-09-16 18:03:06+00:00,23.237,44.537,20.899,45.678
2024-09-16 18:03:04+00:00,26.233,41.53,21.059,42.181
2024-09-16 18:03:02+00:00,25.731,40.396,36.493,41.03
2024-09-16 18:03:00+00:00,23.89,21.861,29.358,21.838
2024-09-16 18:02:58+00:00,33.189,37.073,21.774,37.724
2024-09-16 18:02:56+00:00,22.117,45.219,21.232,47.21
2024-09-16 18:02:54+00:00,27.367,39.394,22.144,42.915
2024-09-16 18:02:52+00:00,31.178,19.231,20.992,28.634
2024-09-16 18:02:50+00:00,21.09,45.195,21.769,47.723
2024-09-16 18:02:48+00:00,26.988,36.271,21.778,41.326
2024-09-16 18:02:46+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:02:44+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:02:42+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:02:40+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:02:38+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:02:36+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:02:34+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:02:32+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:02:30+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:02:28+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:02:26+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:02:24+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:02:22+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:02:19+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:02:17+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:02:15+00:00,29.548,46.878,25.804,59.58
2024-09-16 18:02:13+00:00,30.071,34.231,24.62,48.496
2024-09-16 18:02:11+00:00,26.973,41.228,29.18,48.252
2024-09-16 18:02:09+00:00,28.629,35.771,29.05,47.986
2024-09-16 18:02:07+00:00,30.106,43.691,34.691,64.661
2024-09-16 18:02:05+00:00,28.679,46.819,24.641,60.366
2024-09-16 18:02:03+00:00,28.288,36.05,25.578,47.882
2024-09-16 18:02:01+00:00,28.577,42.276,24.717,53.415
2024-09-16 18:01:59+00:00,35.573,54.694,30.096,68.136
2024-09-16 18:01:57+00:00,29.524,38.071,29.27,55.592
2024-09-16 18:01:55+00:00,28.234,42.841,24.612,62.075
2024-09-16 18:01:53+00:00,26.272,50.46,29.066,72.2
2024-09-16 18:01:51+00:00,21.829,42.19,28.571,66.765
2024-09-16 18:01:49+00:00,27.587,35.075,24.726,59.918
2024-09-16 18:01:47+00:00,33.187,20.611,30.093,30.576
2024-09-16 18:01:45+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:01:43+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:01:41+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:01:39+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:01:37+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:01:35+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:01:33+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:01:31+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:01:29+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:01:27+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:01:25+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:01:23+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:01:21+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:01:19+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:01:17+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:01:15+00:00,29.528,35.116,47.042,59.475
2024-09-16 18:01:13+00:00,33.867,32.688,34.121,42.197
2024-09-16 18:01:11+00:00,28.237,44.583,29.917,56.32
2024-09-16 18:01:09+00:00,29.997,35.473,29.437,61.027
2024-09-16 18:01:07+00:00,25.632,39.469,26.01,58.62
2024-09-16 18:01:05+00:00,32.61,38.596,36.054,62.216
2024-09-16 18:01:03+00:00,28.46,32.059,35.045,58.472
2024-09-16 18:01:01+00:00,29.501,30.96,26.198,59.096
2024-09-16 18:00:59+00:00,92.922,106.799,32.496,135.406
2024-09-16 18:00:57+00:00,92.095,26.77,180.301,61.459
2024-09-16 18:00:55+00:00,51.277,76.741,32.261,103.529
2024-09-16 18:00:53+00:00,145.202,157.267,30.393,190.734
2024-09-16 18:00:51+00:00,211.398,241.88,32.464,259.022
2024-09-16 18:00:49+00:00,48.232,346.166,48.172,349.32
2024-09-16 18:00:47+00:00,33.347,139.413,97.198,139.802
2024-09-16 18:00:45+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:00:43+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:00:41+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 18:00:39+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 17:35:28+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 17:35:26+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 17:35:24+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 17:35:22+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 17:35:20+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 17:35:18+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 17:35:16+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 17:35:14+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 17:35:12+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 17:35:10+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 17:35:08+00:00,30.871499999999997,47.734,30.089,52.155
2024-09-16 17:35:06+00:00,315.987,115.679,35.439,44.007
2024-09-16 17:35:04+00:00,20.652,50.112,55.472,44.819
2024-09-16 17:35:02+00:00,20.652,157.89,25.262,36.196
2024-09-16 17:35:00+00:00,31.096,60.248,25.154,48.493
2024-09-16 17:34:58+00:00,301.799,50.645,27.494,22.06
2024-09-16 17:34:56+00:00,24.783,68.829,24.219,46.627
2024-09-16 17:34:54+00:00,148.517,35.639,24.09,22.122
2024-09-16 17:34:52+00:00,210.86,52.026,20.978,48.806
2024-09-16 17:34:50+00:00,301.217,34.869,21.072,24.614
2024-09-16 17:34:48+00:00,40.331,59.903,39.275,49.753
2024-09-16 17:34:46+00:00,163.442,41.905,24.604,48.874
2024-09-16 17:34:44+00:00,22.169,49.455,21.278,51.697
2024-09-16 17:34:41+00:00,20.347,237.701,21.386,42.461
2024-09-16 17:34:39+00:00,92.03,319.108,23.688,94.859
2024-09-16 17:34:37+00:00,30.179,53.398,26.037,30.637
2024-09-16 17:34:35+00:00,311.427,53.398,31.327,67.033
2024-09-16 17:34:33+00:00,24.995,44.065,21.083,27.778
2024-09-16 17:34:31+00:00,171.52,105.884,21.072,49.626
2024-09-16 17:34:29+00:00,207.126,59.698,22.112,54.875
2024-09-16 17:34:27+00:00,30.164,59.698,21.065,55.081
2024-09-16 17:34:25+00:00,126.063,35.343,42.146,37.345
2024-09-16 17:34:23+00:00,21.268,35.343,30.223,58.226
2024-09-16 17:34:21+00:00,138.199,26.752,20.47,50.615
2024-09-16 17:34:19+00:00,35.509,36.706,31.024,54.586
2024-09-16 17:34:17+00:00,175.98,58.824,21.393,55.718
2024-09-16 17:34:15+00:00,266.674,40.641,21.981,36.096
2024-09-16 17:34:13+00:00,25.053,71.305,24.607,52.813
2024-09-16 17:34:11+00:00,34.341,42.618,31.25,55.201
2024-09-16 17:34:09+00:00,177.595,261.013,26.023,44.054
2024-09-16 17:34:07+00:00,271.184,34.515,31.152,55.4
2024-09-16 17:34:05+00:00,27.17,55.817,41.211,50.75
2024-09-16 17:34:03+00:00,24.552,182.42,30.996,51.508
2024-09-16 17:34:01+00:00,176.279,40.426,25.006,57.154
2024-09-16 17:33:59+00:00,276.86,58.354,21.924,33.148
2024-09-16 17:33:57+00:00,25.544,61.313,29.975,50.522
2024-09-16 17:33:55+00:00,115.88,56.36,26.064,55.004
2024-09-16 17:33:53+00:00,194.597,44.846,32.088,51.094
2024-09-16 17:33:51+00:00,256.488,49.896,27.077,37.861
2024-09-16 17:33:49+00:00,36.294,38.276,30.311,54.038
2024-09-16 17:33:47+00:00,124.149,59.991,21.092,62.631
2024-09-16 17:33:45+00:00,199.42,61.735,25.703,41.898
2024-09-16 17:33:43+00:00,261.381,63.11,41.187,56.814
2024-09-16 17:33:41+00:00,41.424,40.678,25.964,53.124
2024-09-16 17:33:39+00:00,130.694,61.327,21.023,54.922
2024-09-16 17:33:37+00:00,191.248,61.849,20.972,41.865
2024-09-16 17:33:35+00:00,288.72,55.699,26.021,48.416
2024-09-16 17:33:33+00:00,51.043,51.861,31.176,51.341
2024-09-16 17:33:31+00:00,34.465,52.379,25.928,53.849
2024-09-16 17:33:29+00:00,216.282,59.922,21.918,39.664
2024-09-16 17:33:27+00:00,68.223,61.091,26.077,55.765
2024-09-16 17:33:25+00:00,31.114,241.857,36.004,47.732
2024-09-16 17:33:23+00:00,126.063,64.348,33.974,28.846
2024-09-16 17:33:21+00:00,24.53,58.706,30.927,29.947
2024-09-16 17:33:19+00:00,21.566,55.607,20.987,26.704
2024-09-16 17:33:17+00:00,47.073,110.813,30.952,32.872
2024-09-16 17:33:15+00:00,156.434,55.5,31.173,129.11
2024-09-16 17:33:13+00:00,31.237,61.435,31.029,37.238
2024-09-16 17:33:11+00:00,21.056,59.389,31.176,30.339
2024-09-16 17:33:09+00:00,76.099,54.606,31.97,27.661
2024-09-16 17:33:07+00:00,161.421,35.062,25.926,23.48
2024-09-16 17:33:05+00:00,22.605,171.985,22.152,239.798
2024-09-16 17:33:03+00:00,325.378,58.256,21.071,20.309
2024-09-16 17:33:01+00:00,32.217,53.791,34.043,22.143
2024-09-16 17:32:59+00:00,137.187,35.741,80.012,223.83
2024-09-16 17:32:57+00:00,38.69,225.775,26.966,21.354
2024-09-16 17:32:55+00:00,22.964,36.959,29.057,22.021
2024-09-16 17:32:53+00:00,66.284,45.816,25.5,43.264
2024-09-16 17:32:51+00:00,30.217,43.254,30.976,32.549
2024-09-16 17:32:49+00:00,30.402,47.216,30.026,57.384
2024-09-16 17:32:47+00:00,35.303,45.624,37.02,56.989
2024-09-16 17:32:45+00:00,64.133,37.515,35.81,39.339
2024-09-16 17:32:43+00:00,29.715,44.347,29.99,46.388
2024-09-16 17:32:41+00:00,37.667,48.236,38.09,37.63
2024-09-16 17:32:39+00:00,35.645,34.099,27.956,50.382
2024-09-16 17:32:37+00:00,31.211,43.188,29.075,55.483
2024-09-16 17:32:35+00:00,40.171,41.236,31.127,52.268
2024-09-16 17:32:33+00:00,37.083,37.372,32.12,32.118
2024-09-16 17:32:31+00:00,32.228,28.187,31.881,43.715
2024-09-16 17:32:29+00:00,35.297,31.763,29.976,36.964
2024-09-16 17:32:27+00:00,29.179,31.952,30.017,45.3
2024-09-16 17:32:25+00:00,40.261,30.908,39.157,48.69
2024-09-16 17:32:23+00:00,30.132,34.431,38.057,50.774
2024-09-16 17:32:21+00:00,29.147,41.252,29.29,31.313
2024-09-16 17:32:19+00:00,38.059,34.183,31.193,51.236
2024-09-16 17:32:17+00:00,32.334,38.911,39.046,42.821
2024-09-16 17:32:15+00:00,30.012,37.738,29.033,43.335
2024-09-16 17:32:13+00:00,35.136,32.112,37.94,46.627
2024-09-16 17:32:11+00:00,30.021,33.457,30.918,59.029
2024-09-16 17:32:09+00:00,29.051,34.802,30.094,49.499
2024-09-16 17:32:07+00:00,29.248,35.522,31.085,52.86
2024-09-16 17:32:05+00:00,37.268,38.424,29.951,52.109
2024-09-16 17:32:03+00:00,37.052,46.009,31.085,49.19
2024-09-16 17:32:01+00:00,28.275,29.677,31.387,35.436
2024-09-16 17:31:59+00:00,39.144,30.832,30.071,45.659
2024-09-16 17:31:57+00:00,31.217,31.579,28.964,47.297
2024-09-16 17:31:55+00:00,31.012,33.587,40.195,49.195
2024-09-16 17:31:53+00:00,31.253,25.107,40.199,59.587
2024-09-16 17:31:50+00:00,31.023,37.085,36.168,42.744
2024-09-16 17:31:48+00:00,31.065,34.928,29.217,44.185
2024-09-16 17:31:46+00:00,30.084,38.043,30.125,53.489
2024-09-16 17:31:44+00:00,38.033,30.247,29.087,36.71
2024-09-16 17:31:42+00:00,43.933,31.353,30.385,45.86
2024-09-16 17:31:40+00:00,42.404,30.455,28.962,45.121
2024-09-16 17:31:38+00:00,38.222,43.293,30.866,46.66
2024-09-16 17:31:36+00:00,32.029,33.398,31.142,40.962
2024-09-16 17:31:34+00:00,36.226,36.239,37.285,31.318
2024-09-16 17:31:32+00:00,32.197,28.633,30.233,51.506
2024-09-16 17:31:30+00:00,30.191,49.646,37.194,64.051
2024-09-16 17:31:28+00:00,31.304,33.277,38.616,51.725
2024-09-16 17:31:26+00:00,34.161,45.383,31.294,44.723
2024-09-16 17:31:24+00:00,35.083,46.167,29.166,46.1
2024-09-16 17:31:22+00:00,35.245,38.139,29.18,63.659
2024-09-16 17:31:20+00:00,29.112,52.067,32.157,37.171
2024-09-16 17:31:18+00:00,28.271,49.851,30.384,95.192
2024-09-16 17:31:16+00:00,30.146,49.406,33.28,31.917
2024-09-16 17:31:14+00:00,29.307,41.651,30.154,69.691
2024-09-16 17:31:12+00:00,29.137,41.898,34.142,44.236
2024-09-16 17:31:10+00:00,28.071,45.003,31.445,64.122
2024-09-16 17:31:08+00:00,30.863,34.515,30.119,61.443
2024-09-16 17:31:06+00:00,32.519,46.459,31.994,69.366
2024-09-16 17:31:04+00:00,28.962,47.974,44.169,49.323
2024-09-16 17:31:02+00:00,32.95,42.176,35.065,61.454
2024-09-16 17:31:00+00:00,38.556,31.673,38.215,46.953
2024-09-16 17:30:58+00:00,41.137,44.133,31.171,64.755
2024-09-16 17:30:56+00:00,39.011,36.084,29.34,58.662
2024-09-16 17:30:54+00:00,37.241,58.517,29.222,57.701
2024-09-16 17:30:52+00:00,43.769,28.269,30.342,59.125
2024-09-16 17:30:50+00:00,31.376,29.135,38.266,89.229
2024-09-16 17:30:48+00:00,40.316,49.778,31.327,60.324
2024-09-16 17:30:46+00:00,47.307,56.918,31.157,64.891
2024-09-16 17:30:44+00:00,28.058,32.115,30.175,80.996
2024-09-16 17:30:42+00:00,31.059,43.529,30.258,63.73
2024-09-16 17:30:40+00:00,33.271,43.987,30.188,45.007
2024-09-16 17:30:38+00:00,26.122,37.22,30.274,143.184
2024-09-16 17:30:36+00:00,30.789,51.801,30.111,67.717
2024-09-16 17:30:34+00:00,28.058,40.068,30.273,99.732
2024-09-16 17:30:32+00:00,31.236,33.158,29.163,68.732
2024-09-16 17:30:30+00:00,40.54,43.905,32.408,62.318
2024-09-16 17:30:28+00:00,42.283,36.785,31.394,66.062
2024-09-16 17:30:26+00:00,31.512,36.977,32.168,54.117
2024-09-16 17:30:24+00:00,33.124,47.68,32.268,68.266
2024-09-16 17:30:22+00:00,36.299,49.92,31.163,58.291
2024-09-16 17:30:20+00:00,30.248,32.112,29.18,49.73
2024-09-16 17:30:18+00:00,29.094,34.864,29.253,61.657
2024-09-16 17:30:16+00:00,30.113,36.263,30.326,64.09
2024-09-16 17:30:14+00:00,29.221,36.817,29.17,66.352
2024-09-16 17:30:12+00:00,38.069,47.682,38.241,48.519
2024-09-16 17:30:10+00:00,31.269,50.854,33.668,59.483
2024-09-16 17:30:08+00:00,33.29,69.224,29.035,62.131
2024-09-16 17:30:06+00:00,29.283,41.896,116.41,68.949
2024-09-16 17:30:04+00:00,24.549,46.561,33.271,45.614
2024-09-16 17:30:02+00:00,29.389,37.103,31.118,67.569
2024-09-16 17:30:00+00:00,31.163,50.571,30.14,61.758
2024-09-16 17:29:58+00:00,30.065,39.82,28.28,77.258
2024-09-16 17:29:56+00:00,26.166,31.226,29.067,70.454
2024-09-16 17:29:54+00:00,32.783,48.524,29.084,64.631
2024-09-16 17:29:52+00:00,30.121,42.131,37.306,62.498
2024-09-16 17:29:50+00:00,33.569,41.509,30.062,65.041
2024-09-16 17:29:48+00:00,30.215,43.072,29.129,65.69
2024-09-16 17:29:46+00:00,32.351,46.521,29.981,65.512
2024-09-16 17:29:44+00:00,29.072,36.454,30.419,68.14
2024-09-16 17:29:42+00:00,31.443,55.856,31.284,48.42
2024-09-16 17:29:40+00:00,31.559,23.229,29.147,61.773
2024-09-16 17:29:38+00:00,30.206,30.446,35.044,62.008
2024-09-16 17:29:36+00:00,37.108,50.803,30.558,70.13
2024-09-16 17:29:34+00:00,37.051,42.595,32.078,63.802
2024-09-16 17:29:32+00:00,31.146,32.587,30.112,64.527
2024-09-16 17:29:30+00:00,37.089,42.731,47.946,44.512
2024-09-16 17:29:28+00:00,55.175,42.031,30.241,57.96
2024-09-16 17:29:26+00:00,30.128,36.553,31.157,49.942
2024-09-16 17:29:24+00:00,51.457,26.851,30.041,49.901
2024-09-16 17:29:22+00:00,37.273,26.249,29.261,42.187
2024-09-16 17:29:20+00:00,31.531,37.459,38.188,64.38
2024-09-16 17:29:18+00:00,29.3,35.98,29.3,46.419
2024-09-16 17:29:16+00:00,46.122,34.559,29.188,56.819
2024-09-16 17:29:14+00:00,40.186,33.479,40.197,57.501
2024-09-16 17:29:12+00:00,30.067,36.611,30.202,48.033
2024-09-16 17:29:10+00:00,28.083,37.847,30.153,58.106
2024-09-16 17:29:07+00:00,46.264,42.915,29.395,79.479
2024-09-16 17:29:05+00:00,34.139,37.003,32.99,50.262
2024-09-16 17:29:03+00:00,30.145,39.036,30.112,63.976
2024-09-16 17:29:01+00:00,28.13,29.915,39.207,46.399
2024-09-16 17:28:59+00:00,28.277,33.281,38.294,48.301
2024-09-16 17:28:57+00:00,29.167,34.277,30.051,60.113
2024-09-16 17:28:55+00:00,33.109,25.63,37.128,31.352
2024-09-16 17:28:53+00:00,31.193,49.034,31.065,42.108
2024-09-16 17:28:51+00:00,30.312,28.513,38.117,44.566
2024-09-16 17:28:49+00:00,34.164,55.632,29.004,63.256
2024-09-16 17:28:47+00:00,29.313,49.261,45.071,37.209
2024-09-16 17:28:45+00:00,37.177,40.921,39.974,70.592
2024-09-16 17:28:43+00:00,30.167,33.704,30.195,40.346
2024-09-16 17:28:41+00:00,31.344,37.818,38.13,30.64
2024-09-16 17:28:39+00:00,30.097,45.911,30.125,33.22
2024-09-16 17:28:37+00:00,30.213,46.044,36.134,64.588
2024-09-16 17:28:35+00:00,30.197,50.389,35.677,36.501
2024-09-16 17:28:33+00:00,30.153,49.27,37.989,57.202
2024-09-16 17:28:31+00:00,30.055,40.712,28.008,29.736
2024-09-16 17:28:29+00:00,40.124,43.441,29.175,50.32
2024-09-16 17:28:27+00:00,30.399,45.193,30.045,43.253
2024-09-16 17:28:25+00:00,38.085,46.079,30.052,66.81
2024-09-16 17:28:23+00:00,41.151,49.228,29.077,38.187
2024-09-16 17:28:21+00:00,29.198,49.774,29.015,48.539
2024-09-16 17:28:19+00:00,30.343,39.841,41.988,41.582
2024-09-16 17:28:17+00:00,36.166,42.435,29.092,42.815
2024-09-16 17:28:15+00:00,33.2,44.951,29.059,43.544
2024-09-16 17:28:13+00:00,31.181,49.202,34.085,56.053
2024-09-16 17:28:11+00:00,30.017,37.484,33.973,37.46
2024-09-16 17:28:09+00:00,31.208,29.663,30.089,67.376
2024-09-16 17:28:07+00:00,31.087,46.15,39.03,33.044
2024-09-16 17:28:05+00:00,30.12,42.665,34.156,43.294
2024-09-16 17:28:03+00:00,32.268,57.519,28.994,42.082
2024-09-16 17:28:01+00:00,30.268,48.599,31.238,53.566
2024-09-16 17:27:59+00:00,37.059,29.956,121.11,43.439
2024-09-16 17:27:57+00:00,33.223,40.998,25.091,62.007
2024-09-16 17:27:55+00:00,30.263,32.463,29.938,44.751
2024-09-16 17:27:53+00:00,37.311,34.684,40.13,46.307
2024-09-16 17:27:51+00:00,30.079,34.12,36.918,48.628
2024-09-16 17:27:49+00:00,30.14,35.7,29.105,58.486
2024-09-16 17:27:47+00:00,30.996,40.393,36.086,41.139
2024-09-16 17:27:45+00:00,30.006,30.098,33.181,69.43
2024-09-16 17:27:43+00:00,40.317,81.455,32.996,52.155
2024-09-16 17:27:41+00:00,31.081,32.213,39.083,33.107
2024-09-16 17:27:39+00:00,28.009,45.559,41.25,44.211
2024-09-16 17:27:37+00:00,29.2,41.269,29.26,66.104
2024-09-16 17:27:35+00:00,30.227,43.648,30.225,38.906
2024-09-16 17:27:33+00:00,27.868,52.747,30.071,58.786
2024-09-16 17:27:31+00:00,31.059,38.591,35.115,51.098
2024-09-16 17:27:29+00:00,38.072,46.849,30.033,60.798
2024-09-16 17:27:27+00:00,38.216,55.669,41.154,57.207
2024-09-16 17:27:25+00:00,30.198,49.34,52.234,70.439
2024-09-16 17:27:23+00:00,29.258,30.985,34.214,53.788
2024-09-16 17:27:21+00:00,31.973,33.271,29.057,45.847
2024-09-16 17:27:19+00:00,30.22,34.352,41.237,46.469
2024-09-16 17:27:17+00:00,30.032,31.595,31.157,68.101
2024-09-16 17:27:15+00:00,30.136,35.087,39.159,56.901
2024-09-16 17:27:13+00:00,29.844,46.813,31.356,60.08
2024-09-16 17:27:11+00:00,30.295,45.919,30.216,60.198
2024-09-16 17:27:09+00:00,45.375,50.037,29.137,61.763
2024-09-16 17:27:07+00:00,42.213,37.609,45.06,42.82
2024-09-16 17:27:05+00:00,30.17,40.692,29.303,41.248
2024-09-16 17:27:03+00:00,34.225,42.442,30.211,43.505
2024-09-16 17:27:01+00:00,35.177,53.463,29.308,46.728
2024-09-16 17:26:59+00:00,45.197,55.961,32.144,46.843
2024-09-16 17:26:57+00:00,30.149,48.221,29.222,58.973
2024-09-16 17:26:55+00:00,30.127,50.319,29.3,68.4
2024-09-16 17:26:53+00:00,31.304,43.541,29.215,73.523
2024-09-16 17:26:51+00:00,29.992,33.846,30.33,45.93
2024-09-16 17:26:49+00:00,39.337,46.212,31.329,53.645
2024-09-16 17:26:47+00:00,30.045,46.807,30.106,39.673
2024-09-16 17:26:45+00:00,30.23,47.831,31.123,59.686
2024-09-16 17:26:43+00:00,41.288,57.91,29.148,62.224
2024-09-16 17:26:41+00:00,30.154,34.69,31.186,43.186
2024-09-16 17:26:39+00:00,27.59,41.834,29.236,65.177
2024-09-16 17:26:37+00:00,39.068,46.553,31.19,59.478
2024-09-16 17:26:35+00:00,36.119,48.378,37.179,57.0
2024-09-16 17:26:33+00:00,38.502,46.156,30.102,50.878
2024-09-16 17:26:31+00:00,30.19,37.997,29.178,63.873
2024-09-16 17:26:29+00:00,39.048,40.011,29.185,45.745
2024-09-16 17:26:27+00:00,41.289,65.078,30.109,57.761
2024-09-16 17:26:25+00:00,46.134,55.366,30.334,60.968
2024-09-16 17:26:23+00:00,31.291,46.161,30.182,71.563
2024-09-16 17:26:21+00:00,29.245,35.064,31.02,58.934
2024-09-16 17:26:19+00:00,30.125,37.918,29.016,74.155
2024-09-16 17:26:17+00:00,31.034,43.29,38.23,76.508
2024-09-16 17:26:15+00:00,28.982,61.538,39.948,70.967
2024-09-16 17:26:13+00:00,45.346,46.213,45.075,53.353
2024-09-16 17:26:11+00:00,42.164,48.424,30.969,29.584
2024-09-16 17:26:08+00:00,30.018,30.397,53.08,56.446
2024-09-16 17:26:06+00:00,31.937,31.26,33.726,31.716
2024-09-16 17:26:04+00:00,36.97,46.398,42.22,29.671
2024-09-16 17:26:02+00:00,30.09,41.528,29.05,59.21
2024-09-16 17:26:00+00:00,34.849,33.398,31.155,33.284
2024-09-16 17:25:58+00:00,30.109,50.398,29.089,39.168
2024-09-16 17:25:56+00:00,45.072,40.809,31.902,35.906
2024-09-16 17:25:54+00:00,126.195,42.191,29.089,38.343
2024-09-16 17:25:52+00:00,29.066,43.527,29.105,65.683
2024-09-16 17:25:50+00:00,35.033,45.615,35.906,31.879
2024-09-16 17:25:48+00:00,30.078,31.832,30.047,32.617
2024-09-16 17:25:46+00:00,30.511,45.548,30.096,35.514
2024-09-16 17:25:44+00:00,30.113,30.404,29.937,30.274
2024-09-16 17:25:42+00:00,32.277,56.762,29.094,47.446
2024-09-16 17:25:40+00:00,24.34,33.566,31.238,29.5
2024-09-16 17:25:38+00:00,28.967,29.087,41.975,50.272
2024-09-16 17:25:36+00:00,46.146,40.174,30.191,31.899
2024-09-16 17:25:34+00:00,27.914,42.374,30.165,31.648
2024-09-16 17:25:32+00:00,38.088,54.591,29.018,35.011
2024-09-16 17:25:30+00:00,32.032,55.96,30.837,43.253
2024-09-16 17:25:28+00:00,49.834,54.509,29.047,44.348
2024-09-16 17:25:26+00:00,43.173,46.962,36.045,47.877
2024-09-16 17:25:24+00:00,33.718,44.228,31.735,30.725
2024-09-16 17:25:22+00:00,31.26,32.173,30.15,31.314
2024-09-16 17:25:20+00:00,43.554,45.142,36.078,32.663
2024-09-16 17:25:18+00:00,37.729,42.845,33.148,34.735
2024-09-16 17:25:16+00:00,52.033,55.963,30.081,36.296
2024-09-16 17:25:14+00:00,32.006,31.732,29.984,54.588
2024-09-16 17:25:12+00:00,29.129,47.423,29.981,51.39
2024-09-16 17:25:10+00:00,51.016,44.383,33.029,30.633
2024-09-16 17:25:08+00:00,29.069,45.803,33.958,43.114
2024-09-16 17:25:06+00:00,45.666,48.084,31.017,48.587
2024-09-16 17:25:04+00:00,39.913,49.007,31.218,47.747
2024-09-16 17:25:02+00:00,30.068,49.188,38.058,47.484
2024-09-16 17:25:00+00:00,29.021,49.157,30.229,48.713
2024-09-16 17:24:58+00:00,24.006,33.518,31.183,30.1
2024-09-16 17:24:56+00:00,29.069,44.319,30.0,51.841
2024-09-16 17:24:54+00:00,65.01,29.439,28.195,46.192
2024-09-16 17:24:52+00:00,29.952,42.829,29.149,36.46
2024-09-16 17:24:50+00:00,31.018,43.782,30.089,47.188
2024-09-16 17:24:48+00:00,37.991,46.341,29.266,50.579
2024-09-16 17:24:46+00:00,28.995,35.925,30.233,43.993
2024-09-16 17:24:44+00:00,30.084,52.815,32.102,44.229
2024-09-16 17:24:42+00:00,37.109,39.805,39.266,50.697
2024-09-16 17:24:40+00:00,42.199,31.366,29.304,36.682
2024-09-16 17:24:38+00:00,39.165,50.535,30.048,48.662
2024-09-16 17:24:36+00:00,30.91,33.905,29.045,58.988
2024-09-16 17:24:34+00:00,28.938,45.543,29.029,74.556
2024-09-16 17:24:32+00:00,33.867,46.405,39.013,43.582
2024-09-16 17:24:30+00:00,30.163,43.737,30.164,57.847
2024-09-16 17:24:28+00:00,37.865,29.506,31.263,38.614
2024-09-16 17:24:26+00:00,37.134,41.784,30.136,69.354
2024-09-16 17:24:24+00:00,47.102,33.94,39.08,51.203
2024-09-16 17:24:22+00:00,50.071,54.443,31.405,62.796
2024-09-16 17:24:20+00:00,30.238,44.741,31.272,43.35
2024-09-16 17:24:18+00:00,38.928,36.225,38.112,65.977
2024-09-16 17:24:16+00:00,49.068,28.767,29.241,36.452
2024-09-16 17:24:14+00:00,34.822,38.284,31.057,56.711
2024-09-16 17:24:12+00:00,37.901,52.417,29.141,48.594
2024-09-16 17:24:10+00:00,28.419,43.863,37.098,69.081
2024-09-16 17:24:08+00:00,33.979,41.693,46.155,51.707
2024-09-16 17:24:06+00:00,56.97,43.422,38.117,78.39
